run_date,event_time,table_name,user_id,advertiser_id,campaign_id,site_id,placement_id,ad_id,creative_id,keyword_id,lc_attr,zo_attr,zo_attr_1,revenue
2017-09-19,1505745753567127,c,AMsySZYU2J_zikQg8boFdKSu2XUv,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.5843100959711065,142.0
2017-09-19,1505729563419373,c,AMsySZYPTVuQwRbDg0RS95FLHgYX,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.31583483637203036,430.0
2017-09-19,1505738815302817,c,AMsySZbEPN3oPFOrM_R32WUW_jTW,1881096,2970698,629943,27850590,204724680,,3650410755,1.0,1.0,0.5809484102128177,4276.0
2017-09-19,1505750625632738,c,AMsySZZdzAHhgSJcp-m3xLlduxm4,1881096,2970698,629943,27850590,204724680,,10406240718,1.0,1.0,0.0888231540566704,1383.0
2017-09-19,1505748298662354,c,AMsySZa-Wd4KTOhOrjyAZx0X2rWk,1881096,2970698,634020,47407691,223614294,,21716295328,1.0,1.0,0.9159553292411259,354.0
2017-09-19,1505742172348221,c,AMsySZbD8M2fa_DY-u-gf-mm_jNy,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.9642318797479953,1033.0
2017-09-19,1505746748652706,c,AMsySZbKpcRXizXhNW8OOsFcYlgu,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.3279666513004288,336.0
2017-09-19,1505734434295453,c,AMsySZbOlWY2bEQG7vTBQ06blksk,1881096,2970698,634020,47407691,223614294,,21653936716,1.0,1.0,0.25200864136803613,206.0
2017-09-19,1505761485189451,c,AMsySZYVgvbx2hUvIXSgN5xI8JGr,1881096,2970698,629943,27850590,204724680,,10406240718,1.0,1.0,0.3571017738539892,3755.0
2017-09-19,1505762375357674,c,AMsySZb73f5NKLH9GHFBtCIWQGJW,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.02804516474006824,239.0
2017-09-19,1505749049513549,c,AMsySZZs-nVmKA1zQUNAdyzwBW1K,1881096,2970698,629943,27850590,204724680,,10411969453,1.0,1.0,0.3200647840865949,7729.0
2017-09-19,1505728972290824,c,AMsySZbE4HBVPTJnUm1OIKe3nOR9,1881096,2970698,634020,47407691,223614294,,21716289133,1.0,1.0,0.6536030359656786,457.0
2017-09-19,1505755266447987,c,AMsySZauySLUiOiLnc274VaMDLJV,1881096,2970698,634020,47407691,223614294,,21650988831,1.0,1.0,0.13122003617714928,286.0
2017-09-19,1505733979009575,c,AMsySZZz1jiajb_Z_f6yhu7lEnwf,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.46805745743016336,740.0
2017-09-19,1505736799916874,c,AMsySZYQL9BoXoWK690TBNTt8bPE,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.17449766687490076,1237.0
2017-09-19,1505766778632784,c,AMsySZYcVd3yID7TS-isJ8925Wo0,1881129,2970425,629943,27848150,204684501,,17637391386,1.0,1.0,0.6485047992710999,419.0
2017-09-19,1505766506197192,c,AMsySZbBG0fWIyrEu13p2VkySnJ2,1881096,2970698,629943,27850590,204724680,,100179269,1.0,1.0,0.8330407130146185,496.0
2017-09-19,1505768760228155,c,AMsySZa3a0Fq641QDkcNbx8Z05uA,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.104995871143435,1347.0
2017-09-19,1505755599081165,c,AMsySZb0QqsMsAPktPKalYg-nEkE,1881096,2970698,629943,27850590,204724680,,10406649741,1.0,1.0,0.3676134721423876,1288.0
2017-09-19,1505758653562327,c,AMsySZaQePu4DemHTvcsla0gHDio,1881096,2970698,629943,27850590,204724680,,10416458435,1.0,1.0,0.32263531123105793,399.0
2017-09-19,1505737682134032,c,AMsySZbkNqQ4em3QKl959taqPpu5,1881096,2970698,629943,27850590,204724680,,25192043302,2.0,2.0,1.021903963631103,572.0
2017-09-19,1505728494235779,c,AMsySZZ05h98F42iWrjBMCCPFhLs,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.9275722552913895,7713.0
2017-09-19,1505751029928977,c,AMsySZamUvjxTjTWsKn8B0oU61Qe,1881096,2970698,629943,27850590,204724680,,25188859941,1.0,1.0,0.2599763180920627,6381.0
2017-09-19,1505750939954472,c,AMsySZaISal7RGLGNArybNDxkuM7,1881096,2970698,629943,27850590,204724680,,3650561671,1.0,1.0,0.22541987236381245,396.0
2017-09-19,1505752800749940,c,AMsySZavW0qJ0nZrVBk3MhMdQtOK,1881096,2970698,629943,27850590,204724680,,10416508055,1.0,1.0,0.9776957943648807,1971.0
2017-09-19,1505741232936371,c,AMsySZaw2V_8IUpXu2eBtaBlRQhr,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.7277790323546193,741.0
2017-09-19,1505732166138980,c,AMsySZb2TX7PglgQZIE8C1M2zOQz,1881096,2970698,629943,27850590,204724680,,25192043263,1.0,1.0,0.17343261397617893,183.0
2017-09-19,1505759902525201,c,AMsySZYoRA4y7lDe_xRvXOPcEVxC,1268443,3215394,687200,30763175,211367726,,,1.0,1.0,0.6450597648024089,307.0
2017-09-19,1505743998533141,c,AMsySZbrmyvKz38aONeHSpw6F9OC,1881096,2970698,634020,47407691,223614294,,21713557443,1.0,1.0,0.8057068727315126,357.0
2017-09-19,1505748199258656,c,AMsySZbFJAUnfZAh9hu04l-b3Qdj,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.887284392445292,353.0
2017-09-19,1505748474960777,c,AMsySZb2Vyx5L_VhKmk_WnaTiFDt,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.9321721654329705,1702.0
2017-09-19,1505748446591804,c,AMsySZbHAh8_IsdQPD0MQ-8zyXOV,1881096,2970698,629943,27850590,204724680,,3397101473,1.0,1.0,0.4723038483157064,7913.0
2017-09-19,1505754075165206,c,AMsySZYU18RMdwGPKQMMQcSbkELq,1881096,2970698,629943,27850590,204724680,,1984053173,1.0,1.0,0.49465726833304424,2037.0
2017-09-19,1505748787700772,c,AMsySZZor0JbzlmzJSiCd7SOWT8I,1881096,2970698,629943,27850590,204724680,,10406708625,1.0,1.0,0.6394693975461861,2882.0
2017-09-19,1505727535929705,c,AMsySZbPcWhJNhmViE3GxcTa52EL,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.5166857270802453,366.0
2017-09-19,1505729820931835,c,AMsySZandFcvgvoKcvlzmoLbA84E,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.7107272385645766,3343.0
2017-09-19,1505728521188234,c,AMsySZZGmejbK3_99nTHokOqBEAc,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.6810448958482882,201.0
2017-09-19,1505770153317573,c,AMsySZYvjyitHFyHjD0dYK2uVz14,1268443,3215394,687200,133613256,292324978,,,1.0,1.0,0.07969908829230643,341.0
2017-09-19,1505763228944959,c,AMsySZZNHo3QlsUcCoIe6Jg7R4Rq,1881096,2970698,629943,27850590,204724680,,10411969795,1.0,1.0,0.06165558035670715,411.0
2017-09-19,1505724117783672,c,AMsySZZQLJ5RDMhF7EVP6YFb8Yej,1881129,2970425,629943,27848150,204684501,,14582108211,2.0,2.0,2.0,1892.0
2017-09-19,1505764416534003,c,AMsySZaCoewhjADRx3bOhdSHjQJl,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.7437506290884193,529.0
2017-09-19,1505724598514649,c,AMsySZZAJetmYfugEMFcvXONUtSV,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.7979831693223852,4297.0
2017-09-19,1505736436059788,c,AMsySZbxBOGsHj49u0a8MOKDf52E,1881096,2970698,629943,27850590,204724680,,10416458132,1.0,1.0,0.9384318419737929,300.0
2017-09-19,1505762704214202,c,AMsySZbx8iMGuS5oRpVv5uirrlcn,1881096,2970698,629943,27850590,204724680,,10406707647,1.0,1.0,0.8839975276234451,753.0
2017-09-19,1505761272104424,c,AMsySZYezTRQ-7ubdv0OcEEv-B-j,1881096,2970698,629943,27850590,204724680,,25192031524,1.0,1.0,0.969558301869231,331.0
2017-09-19,1505732298016739,c,AMsySZa16xc8Yayd8_O6-GbQ0_sT,1881096,2970698,634020,47407691,223614294,,21713540517,1.0,1.0,0.5532866238983672,1438.0
2017-09-19,1505730607508117,c,AMsySZa-5Ln2M6iufnh8paV2tyVo,1881096,2970698,634020,47407691,223614294,,21716281276,1.0,1.0,1.0,1669.0
2017-09-19,1505696835608628,c,AMsySZbOq7Eaiw98oghejB6k5Ip2,1881096,2970698,629943,27850590,204724680,,1357958741,1.0,1.0,0.5448426960043684,2191.0
2017-09-19,1505682475784393,c,AMsySZZ9x8DD2PrV59_An61CsGky,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.2396540475296799,1488.0
2017-09-19,1505725788928138,c,AMsySZYUG8Xe9JEK8PpWzm714Hut,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.16875728158258452,1417.0
2017-09-19,1505766042086769,c,AMsySZaywFJEYCMD-YoRZ8EiuFJk,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.5280734617810543,258.0
2017-09-19,1505750427073265,c,AMsySZbtS4dAZuGqLAWhxQDOpDso,1268443,3215394,687200,119545047,292324978,,,2.0,2.0,0.5899415943636077,477.0
2017-09-19,1505753644209063,c,AMsySZYklAMxS5gp4W6TQBf4kows,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.7038066398998993,250.0
2017-09-19,1505733956802627,c,AMsySZa2htvrNbTs5DOcC0gd-Gvc,1881096,2970698,629943,27850590,204724680,,10411970299,1.0,1.0,0.6567095260245192,1151.0
2017-09-19,1505763218053321,c,AMsySZaP3tpiE9DAh6DlVlASz_A6,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.9358172401242402,363.0
2017-09-19,1505734069862125,c,AMsySZbgh2_FYKAmPLrCNOS4ttKI,1881096,2970698,629943,27850590,204724680,,3689494301,1.0,1.0,0.7709686050371782,705.0
2017-09-19,1505726253256758,c,AMsySZY4gBwEoY_UCygHwQrL5WLm,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,1.0,4954.0
2017-09-19,1505754887966068,c,AMsySZashuNap0hIEyME9Mb8mKhs,1881096,2970698,629943,27850590,204724680,,10406708688,1.0,1.0,0.7100711901759151,1301.0
2017-09-19,1505753817895196,c,AMsySZa01ByPbSbq9wa8K_uH8Zea,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.7906714496882384,1378.0
2017-09-19,1505728337579186,c,AMsySZZOoBAIhIxC1LXoA3IJGSez,1881096,2970698,634020,47407691,223614294,,21653936716,1.0,1.0,0.3505531707797005,1914.0
2017-09-19,1505725298791120,c,AMsySZbek3kdDPKIO8-VqmW_1Slm,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.3625354410419098,442.0
2017-09-19,1505747402320578,c,AMsySZb5l1-zdKHcdjh2nAYsgmmm,1881096,2970698,629943,27850590,204724680,,3650416703,1.0,1.0,0.4235495953345265,152.0
2017-09-19,1505764626093352,c,AMsySZaSfPBdNIYcxdYHGXYsCVq7,1881096,2970698,629943,27850590,204724680,,10406649687,1.0,1.0,1.0,196.0
2017-09-19,1505752478333146,c,AMsySZaCl3e-ALcVI-GXuwbS0nzd,1881096,2970698,634020,47407691,223614294,,21653050991,1.0,1.0,0.1548839099701652,329.0
2017-09-19,1505740113538964,c,AMsySZYWl-tS4Ep3Nb824NiNswJ-,1881096,2970698,629943,27850590,204724680,,23447687331,1.0,1.0,0.6531610813223272,301.0
2017-09-19,1505758816551804,c,AMsySZbFUAG-YnBH1waNRaCq-Ls5,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.20728128703342252,125.0
2017-09-19,1505769000094923,c,AMsySZaTZ_Ajh2wml9ckNnUh5144,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,1.0,2236.0
2017-09-19,1505733149961841,c,AMsySZaJ3JDGwd92MutffFNFoVhc,1881096,2970698,629943,27850590,204724680,,3650410777,1.0,1.0,0.3735046632231068,221.0
2017-09-19,1505762197713474,c,AMsySZZc7W1_eVi-xrbU7GCmX51h,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.8333960435682457,671.0
2017-09-19,1505735416828978,c,AMsySZbmfMzvXhUefEmjkUrT-tNU,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.936489460245242,480.0
2017-09-19,1505759578620211,c,AMsySZavuymznJgrKq2IsXo-1Cv8,1881096,2970698,629943,27850590,204724680,,3891183635,1.0,1.0,0.5862334597792725,1918.0
2017-09-19,1505739860687069,c,AMsySZZAsUDwCUAgmV9SksUIdFca,1881096,2970698,629943,27850590,204724680,,10406702769,1.0,1.0,0.31786024019639425,2351.0
2017-09-19,1505756840703191,c,AMsySZYhSnLce0w9o-GJLKq0LC4a,1881096,2970698,629943,27850590,204724680,,13972860712,2.0,2.0,0.8720817431639887,380.0
2017-09-19,1505733760514588,c,AMsySZaQKdaEaZm3heKhC3d-cS2I,1881129,2970425,629943,27848150,204684501,,13862528738,2.0,2.0,0.6754122998199408,616.0
2017-09-19,1505725259437432,c,AMsySZaZ2ig2Giq26tnU-r73lTcJ,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.4472068687985613,504.0
2017-09-19,1505725017025450,c,AMsySZY6PFEyH697QeDObrPPRF9B,1881096,2970698,629943,27850590,204724680,,18066596997,1.0,1.0,0.9566646409724803,6095.0
2017-09-19,1505747629347808,c,AMsySZZX0ZlXA-mXe6m-77KrLf9j,1268443,3215394,687200,119545047,292324978,,,2.0,2.0,0.8078385431233859,608.0
2017-09-19,1505726913199858,c,AMsySZZzbtlW3xmxiDCokZ7BbW_s,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.019416814695286444,177.0
2017-09-19,1505765802031084,c,AMsySZZABD885NPe0xVKy0-0h6fv,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.8720275504914127,365.0
2017-09-19,1505770163539306,c,AMsySZbQFaXXVcncTrdB-eDeTgmL,1881096,2970698,629943,27850590,204724680,,3810815958,1.0,1.0,0.503497234947565,3912.0
2017-09-19,1505737631074100,c,AMsySZYMKM2Yw7dyfr6Sfk4s3GvT,1881096,2970698,629943,27850590,204724680,,25192043101,1.0,1.0,0.37018749492800407,328.0
2017-09-19,1505764273643363,c,AMsySZaKYrU3fBJy6og5zC0aUgec,1881096,2970698,634020,47407691,223614294,,21653936716,1.0,1.0,0.7561126130559882,1584.0
2017-09-19,1505751734179168,c,AMsySZYMXjKFErqajiZOn9_JOXaU,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.46617086971596555,1116.0
2017-09-19,1505742538280933,c,AMsySZa3l7jCkIMc3G2P48USdFqd,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.32603464683582595,6106.0
2017-09-19,1505769302145917,c,AMsySZY6qSE7BcfiYV8wpxQb9pHj,1881129,2970425,629943,27848150,204684501,,14582108190,1.0,1.0,0.204187971188455,974.0
2017-09-19,1505730120991983,c,AMsySZZtS_ZAuEpLE5XiFwFGUJIE,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.9767674266437333,1556.0
2017-09-19,1505750474627608,c,AMsySZYIzE1fjaLd8pNgNiRf5Evy,1881096,2970698,629943,27850590,204724680,,8901720519,1.0,1.0,0.3348516002736118,306.0
2017-09-19,1505750753552322,c,AMsySZbTexYY7vF6BgijdWJHjqJh,1881096,2970698,634020,47407691,223614294,,21715331198,1.0,1.0,0.2134218769364047,1209.0
2017-09-19,1505763047549442,c,AMsySZaRnKooLPdNE9Rtvi08Sqhd,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.7524255466592836,2246.0
2017-09-19,1505746166639385,c,AMsySZahqZYSPu5co5aUJkGZXFuj,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.4063491781792503,157.0
2017-09-19,1505737532988962,c,AMsySZbf7pr5s4dvMFxMTk_yqq3V,1881129,2970425,629943,27848150,204684501,,13862528738,2.0,2.0,0.3076469469053704,299.0
2017-09-19,1505759372607342,c,AMsySZZywuZT1UPXpwycSleEwII6,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.5442552700375345,212.0
2017-09-19,1505721904234585,c,AMsySZYCYjHVuY5EOel4TnfHrwEx,1881096,2970698,629943,27850590,204724680,,8901720519,1.0,1.0,0.6730309527232553,5001.0
2017-09-19,1505724449664643,c,AMsySZZpj8rl-Xz4WxI4ZkWwv1RC,1881096,2970698,629943,27850590,204724680,,3397208974,1.0,1.0,0.6136550065832036,4187.0
2017-09-19,1505753358000941,c,AMsySZZ2oTHwWpKBJ2GSiG4SWPF0,1881096,2970698,634020,47407691,223614294,,21651060462,1.0,1.0,0.46817782417173615,218.0
2017-09-19,1505769561657814,c,AMsySZY4fu26-CXfamo7YTXCVwe6,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.501575516620146,762.0
2017-09-19,1505764462991772,c,AMsySZbTk-uXWRFn7JpJ1RHa8boZ,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.06658842697218492,1138.0
2017-09-19,1505761013699622,c,AMsySZYiXVQGLUiJ073Je8c4-9Wy,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.5144041193600536,1339.0
2017-09-19,1505724545948613,c,AMsySZbaOF2FZryR8fmWVDqDmpSz,1881096,2970698,629943,27850590,204724680,,10412320819,1.0,1.0,0.033063237575323146,1330.0
2017-09-19,1505745034457449,c,AMsySZYDDyUc8gOb424tmk-OpScg,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.8335854335842099,253.0
2017-09-19,1505771424180425,c,AMsySZar5cq7ZvxseE0nPM2skJx7,1881096,2970698,629943,27850590,204724680,,10406584317,1.0,1.0,0.24138830395644406,2182.0
2017-09-19,1505745256895569,c,AMsySZaebZYS7HBLsXglxUl1rIIy,1881096,2970698,629943,27850590,204724680,,25192031524,1.0,1.0,0.9192584242272743,588.0
2017-09-19,1505755941669843,c,AMsySZYiiNAedTfpCO52K0Hk9Mcz,1268437,6173401,629943,75584737,251023119,,3158198274,1.0,1.0,1.0,292.0
2017-09-19,1505733489373727,c,AMsySZZP6_uPtw3v3HEik0A5WIVj,1268443,3215394,687200,133613256,292324978,,,2.0,2.0,1.1976855077996176,315.0
2017-09-19,1505748124156384,c,AMsySZZrjFYMoPQlQP4A3B5jQQ_R,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.5305019645716733,284.0
2017-09-19,1505757735851993,c,AMsySZaDaENNtCth_-QH9as-ageR,1881096,2970698,634020,47407691,223614294,,21653936716,1.0,1.0,0.040208065064954224,426.0
2017-09-19,1505733521552632,c,AMsySZbWmwVjIIncDKKvloNA8abk,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.3119128143999014,372.0
2017-09-19,1505756244561234,c,AMsySZbQO3krwjvQd7YZ0Oj2d3fO,1881096,2970698,629943,27850590,204724680,,25192031524,1.0,1.0,0.5705877151333347,912.0
2017-09-19,1505768339063695,c,AMsySZZ3OvNyfzcOw2DpO0aWaXhO,1881096,2970698,629943,27850590,204724680,,10406244195,1.0,1.0,0.15268497752468113,4621.0
2017-09-19,1505741436894689,i,AMsySZa0YPwmyfhFD-oDkh1EqIHt,1268443,20066476,984668,200931675,400917986,77995377,,1.0,1.0,0.6099481030705726,1362.0
2017-09-19,1505764113793997,c,AMsySZbBxSvh5W8nwqnX9R_fScp4,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.9006438165852388,4977.0
2017-09-19,1505770750720114,c,AMsySZb5jEHNGJQdF83_jidFxPz6,1268437,6173401,629943,75584737,251023119,,14625580032,1.0,1.0,1.0,411.0
2017-09-19,1505767652129252,c,AMsySZZWm_PYw4cBQY1J2Cz27hrN,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.24922373280513332,1098.0
2017-09-19,1505734055626778,c,AMsySZZC6FJ52LcFafprx6BCmiJD,1268443,3215394,687200,119545163,292324978,,,2.0,2.0,1.1345396366789187,436.0
2017-09-19,1505758044399970,c,AMsySZadGYDLAIyfBYgAqlkCvGTO,1881096,2970698,629943,27850590,204724680,,25192031524,1.0,1.0,0.48161174771561777,3642.0
2017-09-19,1505770844201649,c,AMsySZZO2P8nd925IcWGZMwQLcZT,1881096,2970698,629943,27850590,204724680,,25192031515,1.0,1.0,0.8170888232529777,7979.0
2017-09-19,1505714576973666,c,AMsySZaYOKXGihMB6o9PxVF8dBS0,1881096,2970698,629943,27850590,204724680,,107569686,1.0,1.0,0.4171943863245313,6625.0
2017-09-19,1505723690296722,c,AMsySZZNSMfNISGhSy4O4wSuMY5a,1881096,2970698,629943,27850590,204724680,,10416145448,1.0,1.0,0.5058830539457113,618.0
2017-09-19,1505729143374214,c,AMsySZZekDm94AV6IhdXp0vv_EOC,1881096,2970698,629943,27850590,204724680,,10406240718,1.0,1.0,0.7651592154726802,944.0
2017-09-19,1505753590862921,c,AMsySZZo0VoH7GS6Da8oDxDKRtL2,1881096,2970698,629943,27850590,204724680,,25188859941,1.0,1.0,0.873711164941005,326.0
2017-09-19,1505729106791990,c,AMsySZadYofxp0-PkwXkh00gajbd,1881096,2970698,629943,27850590,204724680,,10406707515,1.0,1.0,0.2968303893906683,4996.0
2017-09-19,1505752591592160,c,AMsySZZyJ-crD64ta41DId1aWhWT,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.8266615429142147,3059.0
2017-09-19,1505743817445393,c,AMsySZYBqoj5_TPWJEzPKsPujlXm,1881096,2970698,629943,27850590,204724680,,25192043281,1.0,1.0,0.5041240871688745,3536.0
2017-09-19,1505728619745083,c,AMsySZYNestA-wzZrhsLdAYFHg-m,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.26122262108510563,138.0
2017-09-19,1505733903820485,c,AMsySZbP97hEB8qowuc-IJBoiN_d,1881096,2970698,629943,27850590,204724680,,6150793708,1.0,1.0,0.6161586722459269,1108.0
2017-09-19,1505727549311766,c,AMsySZbEDFvAFUGv2ahtNbdJf6l3,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.899385327906824,210.0
2017-09-19,1505723120373196,c,AMsySZYqjh76t9tLr00OYb_e5zP6,1881096,2970698,629943,27850590,204724680,,10406584308,1.0,1.0,0.002040884992496439,3356.0
2017-09-19,1505692646803770,c,AMsySZZaiOOOnHcZWACt0AXPIUvd,1268443,3215394,687200,119545163,292324978,,,1.0,1.0,0.4771022072968233,10168.0
2017-09-19,1505766445125674,c,AMsySZYY2p6u5g1oNRQqEYXOywWC,1881096,2970698,629943,27850590,204724680,,10416613967,1.0,1.0,0.7187037647045802,2993.0
2017-09-19,1505749161456703,c,AMsySZYp0rbDpnaAF5KNfheMD4G2,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.10064199592084877,278.0
2017-09-19,1505746726828728,c,AMsySZYvPqKRB_Nr5Bn0Is-RiOlZ,1881096,2970698,629943,27850590,204724680,,6367940722,1.0,1.0,0.8413202363068972,3404.0
2017-09-19,1505762543614147,c,AMsySZZVbZkgUxIFEB1dwU8qiOSp,1881096,2970698,634020,47407691,223614294,,21653936716,1.0,1.0,0.04084792571004725,179.0
2017-09-19,1505760239488293,c,AMsySZbVePZCvzw2lhFPnadzEkl3,1881096,2970698,629943,27850590,204724680,,10406240718,1.0,1.0,0.4218416947103405,10452.0
2017-09-19,1505740557389091,c,AMsySZZEb6HOR7IURlsA-wlElrfP,1881096,2970698,634020,47407691,223614294,,21900668888,1.0,1.0,0.14294008420004278,472.0
2017-09-19,1505747863594177,c,AMsySZZeKW2A1wDeueSiGopC3m8V,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,1.0,345.0
2017-09-19,1505735178989789,c,AMsySZYTMCo4YxZ3BriKUfDGUUp1,1881096,2970698,629943,27850590,204724680,,107804765,1.0,1.0,0.1519087792350715,727.0
2017-09-19,1505762216084003,c,AMsySZbRJcKZgGhyo9MjHpm-vtfP,1881096,2970698,634020,47407691,223614294,,21653926297,1.0,1.0,0.6477926433296223,1360.0
2017-09-19,1505691637951815,c,AMsySZahMak2o1gAQE9scYTLnpZW,1881096,2970698,629943,27850590,204724680,,10411969795,1.0,1.0,0.7329264037380496,1189.0
2017-09-19,1505762531306638,c,AMsySZa_y81sxbvSI7BPjq8jjNRC,1881096,2970698,629943,27850590,204724680,,25192031515,1.0,1.0,0.6586491653905022,914.0
2017-09-19,1505771811888840,c,AMsySZY377DqRLHQaOa3InaCedgP,1881096,2970698,629943,27850590,204724680,,10406241837,1.0,1.0,0.6909294185838764,1574.0
2017-09-19,1505765683526100,c,AMsySZZ-zR233avS38ikTvfkgqM2,1881096,2970698,634020,47407691,223614294,,21713557443,1.0,1.0,0.862136143386836,1064.0
2017-09-19,1505771306308024,c,AMsySZZoZpJ4O44CdKvsQlWNHKzZ,1881096,2970698,629943,27850590,204724680,,10411969795,1.0,1.0,0.7410066598890109,953.0
2017-09-19,1505719946425490,c,AMsySZaewgG0KqG9TAzW7HicE0Tq,1881096,2970698,629943,27850590,204724680,,18071792794,1.0,1.0,0.6790660686164753,4905.0
2017-09-19,1505732188137887,c,AMsySZYFzMQ9hishBWnmDT9uTF3V,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.00926655665279208,181.0
2017-09-19,1505755502756812,c,AMsySZbPY_IY1EnlZuBnWrDDlsXo,1268443,3215394,687200,119545047,292324978,,,1.0,1.0,0.3809682906648918,445.0
2017-09-19,1505747020654345,c,AMsySZavJdPJJjmYCoKXdzJ83ubd,1881096,2970698,629943,27850590,204724680,,1353117067,1.0,1.0,0.005200751271153714,2192.0
2017-09-19,1505744153794761,c,AMsySZYM7c48wnHFPg8DrFNfcb-Z,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.7064724737568376,3788.0
2017-09-19,1505766116376053,c,AMsySZbknvrCQglzsnNeCVxGkai6,1881096,2970698,629943,27850590,204724680,,100008012,1.0,1.0,0.18563775805202343,343.0
2017-09-19,1505730541296520,c,AMsySZb4aCNeS4NgwZjQRxntuoGn,1881096,2970698,629943,27850590,204724680,,25191993697,1.0,1.0,0.9691843029230767,1522.0
2017-09-19,1505762031455862,c,AMsySZZAE7Y211A7T0GubacNstG-,1881129,2970425,629943,27848150,204684501,,17637391386,1.0,1.0,0.5725215172156037,1037.0
2017-09-19,1505744758006874,c,AMsySZYn-Z4aajDmkQTkLIi1vBm-,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.1380864702945307,327.0
2017-09-19,1505727853812673,c,AMsySZa9VaGBeGWrJoINwJJ6mwA5,1881096,2970698,629943,27850590,204724680,,100008013,1.0,1.0,0.8905476931500806,417.0
2017-09-19,1505743587355789,c,AMsySZZ9tiaM4554ivQVanXgy_yz,1881096,2970698,629943,27850590,204724680,,10411969792,1.0,1.0,0.34401281273013284,2296.0
2017-09-19,1505743637109377,c,AMsySZZqghkuQFbHIvN6f10smquw,1881096,2970698,629943,27850590,204724680,,25192043173,1.0,1.0,0.6549234493103883,460.0
2017-09-19,1505755794593557,c,AMsySZZx_znfjl2Sru8qrtT1X0V3,1268443,3215394,687200,133613256,292324978,,,1.0,1.0,0.7423701321559465,203.0
2017-09-19,1505749788884420,c,AMsySZahmtHOjdk8SMfTHP2MTIwN,1881096,2970698,629943,27850590,204724680,,25192031524,1.0,1.0,0.7941320648438548,192.0
2017-09-19,1505730903885800,c,AMsySZZcnoApxmZXYjwUX0ZlKrLJ,1881096,2970698,629943,27850590,204724680,,20270674848,1.0,1.0,0.37467871580494383,567.0
